ZUMZ;Zumiez Inc.;21.95;664712596.3;n/a;2005;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/zumz
ZIGO;Zygo Corporation;14.51;271668916.25;n/a;n/a;Capital Goods;Electronic Components;http://www.nasdaq.com/symbol/zigo
ZNGA;Zynga Inc.;3.39;2764725015.78;n/a;2011;Technology;EDP Services;http://www.nasdaq.com/symbol/znga
DDD;3D Systems Corporation;77.87;8003543465.71;n/a;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/ddd
MMM;3M Company;129.81;86355046495.65;n/a;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mmm
WBAI;500.com Limited;41;1312235545;n/a;2013;Consumer Services;Services-Misc. Amusement & Recreation;http://www.nasdaq.com/symbol/wbai
WUBA;58.com Inc.;38.34;3045666185.64;n/a;2013;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/wuba
AHC;A.H. Belo Corporation;7.94;173647704.72;n/a;n/a;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/ahc
AIR;AAR Corp.;27.06;1071586445.16;n/a;n/a;Capital Goods;Aerospace;http://www.nasdaq.com/symbol/air
AAN;"Aaron&#39;s,  Inc.";26.87;2049392311.76;n/a;n/a;Technology;Diversified Commercial Services;http://www.nasdaq.com/symbol/aan
ABB;ABB Ltd;25.43;58397384763.08;n/a;n/a;Consumer Durables;Electrical Products;http://www.nasdaq.com/symbol/abb
ABT;Abbott Laboratories;36.37;56234771945.02;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/abt
ABBV;AbbVie Inc.;47.69;75868199814.28;n/a;2012;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/abbv
ANF;Abercrombie & Fitch Company;36.27;2771006056.65;n/a;n/a;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/anf
GCH;Aberdeen Greater China Fund, Inc.;9.52;0;n/a;1992;n/a;n/a;http://www.nasdaq.com/symbol/gch
SGF;Aberdeen Singapore Fund, Inc.;12.07;91425590.98;n/a;1990;n/a;n/a;http://www.nasdaq.com/symbol/sgf
ABM;ABM Industries Incorporated;27.1;1504681863.6;n/a;n/a;Finance;Diversified Commercial Services;http://www.nasdaq.com/symbol/abm
AKR;Acadia Realty Trust;24.74;1374282433.18;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/akr
ACN;Accenture plc.;81.3;54208379374.2;n/a;2001;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/acn
ACMP;Access Midstream Partmers, L.P.;55.76;11223697211.68;n/a;n/a;Public Utilities;Natural Gas Distribution;http://www.nasdaq.com/symbol/acmp
ACCO;Acco Brands Corporation;5.92;672809089.28;n/a;n/a;Consumer Durables;Publishing;http://www.nasdaq.com/symbol/acco
AH;Accretive Health, Inc.;9.23;897772914.74;n/a;2010;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/ah
ACW;Accuride Corporation New;3.91;185784256.05;n/a;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/acw
ACE;Ace Limited;94.57;32175830932.63;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/ace
ATV;Acorn International, Inc.;1.55;42599057.65;n/a;2007;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/atv
ACT;Actavis, Inc.;184.16;32060037424.48;n/a;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/act
ATU;Actuant Corporation;34.54;2513550579.1;n/a;n/a;Technology;Industrial Machinery/Components;http://www.nasdaq.com/symbol/atu
AYI;Acuity Brands Inc;127.41;5486268484.32;n/a;n/a;Consumer Durables;Building Products;http://www.nasdaq.com/symbol/ayi
ADX;Adams Express Company (The);12.55;1167417842.1;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/adx
AGRO;Adecoagro S.A.;7.71;943557510;n/a;2011;Consumer Non-Durables;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/agro
PVD;Administradora de Fondos de Pensiones-Provida, S.A.;85.93;1898002419.82;n/a;1994;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/pvd
ADT;ADT Corporation;38.28;7017096540.96;n/a;n/a;Consumer Services;Diversified Commercial Services;http://www.nasdaq.com/symbol/adt
AAP;Advance Auto Parts Inc;116.25;8466731043.75;n/a;n/a;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/aap
AMD;Advanced Micro Devices, Inc.;3.54;2561851378.2;n/a;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/amd
ASX;Advanced Semiconductor Engineering, Inc.;4.54;6909991960.94;n/a;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/asx
AAV;Advantage Oil & Gas Ltd;4.19;705524091.22;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/aav
ATE;Advantest Corporation (Kabushiki Kaisha Advantest) ADS;10.57;1841241720.78;n/a;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/ate
AVK;Advent Claymore Convertible Securities and Income Fund;18.25;430350987;n/a;2003;n/a;n/a;http://www.nasdaq.com/symbol/avk
AGC;Advent Claymore Convertible Securities and Income Fund II;7.39;238258920.8;n/a;2007;n/a;n/a;http://www.nasdaq.com/symbol/agc
LCM;Advent/Claymore Enhanced Growth & Income Fund;10.16;138206734;n/a;2005;n/a;n/a;http://www.nasdaq.com/symbol/lcm
ACM;Aecom Technology Corporation;29.15;2885057673.85;n/a;2007;Consumer Services;Military/Government/Technical;http://www.nasdaq.com/symbol/acm
ANW;Aegean Marine Petroleum Network Inc.;9.42;445302428.4;n/a;2006;Energy;Oil Refining/Marketing;http://www.nasdaq.com/symbol/anw
AEB;Aegon NV;20.55;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aeb
AED;Aegon NV;24.39;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aed
AEF;Aegon NV;25.38;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aef
AEG;Aegon NV;9;17186886459;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aeg
AEH;Aegon NV;24.339;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aeh
AEK;Aegon NV;28.32;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aek
AEV;Aegon NV;25.39;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/aev
AER;Aercap Holdings N.V.;37.1;4219035818.2;n/a;2006;Technology;Diversified Commercial Services;http://www.nasdaq.com/symbol/aer
ARX;Aeroflex Holding Corp.;6.86;582706853.4;n/a;2010;Technology;Semiconductors;http://www.nasdaq.com/symbol/arx
ARO;Aeropostale Inc;7.18;563584902.42;n/a;2002;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/aro
AET;Aetna Inc.;68.93;25331775000;n/a;n/a;Health Care;Medical Specialities;http://www.nasdaq.com/symbol/aet
AFM;Affiliated Managers Group, Inc.;25.22;0;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/afm
AMG;Affiliated Managers Group, Inc.;200.09;10600536495.78;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/amg
MGR;Affiliated Managers Group, Inc.;24.04;0;n/a;2012;Finance;Investment Managers;http://www.nasdaq.com/symbol/mgr
AFL;Aflac Incorporated;62.45;29107339110.1;n/a;n/a;Finance;Accident &Health Insurance;http://www.nasdaq.com/symbol/afl
AFSD;Aflac Incorporated;22.3999;0;n/a;n/a;Finance;Accident &Health Insurance;http://www.nasdaq.com/symbol/afsd
MITT;AG Mortgage Investment Trust, Inc.;16.45;466821702.55;n/a;2011;n/a;n/a;http://www.nasdaq.com/symbol/mitt
MITT^A;AG Mortgage Investment Trust, Inc.;23.09;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mitt^a
MITT^B;AG Mortgage Investment Trust, Inc.;22.1699;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mitt^b
AGCO;AGCO Corporation;53.79;5236937651.55;n/a;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/agco
A;Agilent Technologies, Inc.;58.1;19278073850;n/a;1999;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/a
GAS;AGL Resources, Inc.;47.41;5631767051.9;n/a;n/a;Public Utilities;Oil/Gas Transmission;http://www.nasdaq.com/symbol/gas
AEM;Agnico Eagle Mines Limited;30.6;5323202591.4;n/a;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/aem
ADC;Agree Realty Corporation;28.59;378578887.86;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/adc
GRO;Agria Corporation;1.4;77536620;n/a;2007;Consumer Non-Durables;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/gro
AGU;Agrium Inc.;88.25;12681839081.75;n/a;n/a;Basic Industries;Agricultural Chemicals;http://www.nasdaq.com/symbol/agu
AL;Air Lease Corporation;32.01;3259187233.83;n/a;2011;Technology;Diversified Commercial Services;http://www.nasdaq.com/symbol/al
APD;Air Products and Chemicals, Inc.;107.79;22795990893.69;n/a;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/apd
AYR;Aircastle Limited;18.99;1533954755.25;n/a;2006;Technology;Diversified Commercial Services;http://www.nasdaq.com/symbol/ayr
ARG;Airgas, Inc.;107.43;7922633119.62;n/a;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/arg
AKS;AK Steel Holding Corporation;7.11;969380563.95;n/a;n/a;Basic Industries;Steel/Iron Ore;http://www.nasdaq.com/symbol/aks
ALP^N;Alabama Power Company;24.7601;0;n/a;n/a;Public Utilities;Electric Utilities: Central;http://www.nasdaq.com/symbol/alp^n
ALP^O;Alabama Power Company;25.58;0;n/a;n/a;Public Utilities;Electric Utilities: Central;http://www.nasdaq.com/symbol/alp^o
ALP^P;Alabama Power Company;24.42;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/alp^p
ALG;Alamo Group, Inc.;52.39;632896504.37;n/a;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/alg
AGI;Alamos Gold Inc;9.08;1159597592.88;n/a;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/agi
ALK;Alaska Air Group, Inc.;79.53;5530276735.17;n/a;n/a;Transportation;Air Freight/Delivery Services;http://www.nasdaq.com/symbol/alk
AIN;Albany International Corporation;35.68;1131056000;n/a;n/a;Basic Industries;Textiles;http://www.nasdaq.com/symbol/ain
ALB;Albemarle Corporation;63.2;5144435191.2;n/a;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/alb
ALU;Alcatel Lucent;4.01;9341019244.33;n/a;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/alu
AA;Alcoa Inc.;11.85;12674784896.85;n/a;n/a;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/aa
ALR;Alere Inc.;38;3111494264;n/a;n/a;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/alr
ALR^B;Alere Inc.;297.76;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/alr^b
ALEX;Alexander & Baldwin Holdings, Inc.;40.2;1949716080;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/alex
ALX;"Alexander&#39;s, Inc.";333.29;1701844064.84;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/alx
ARE;Alexandria Real Estate Equities, Inc.;68.5;4906494367.5;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/are
ARE^E;Alexandria Real Estate Equities, Inc.;22.89;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/are^e
Y;Alleghany Corporation;375.9;6302411572.8;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/y
ATI;Allegheny Technologies Incorporated;32.31;3488902878.78;n/a;n/a;Basic Industries;Steel/Iron Ore;http://www.nasdaq.com/symbol/ati
ALLE;Allegion plc;47.73;0;n/a;2013;Consumer Services;Diversified Commercial Services;http://www.nasdaq.com/symbol/alle
AGN;Allergan, Inc.;113.99;33873544141.81;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/agn
ALE;Allete, Inc.;48.85;1989964005.05;n/a;n/a;Public Utilities;Power Generation;http://www.nasdaq.com/symbol/ale
AKP;Alliance California Municipal Income Fund Inc;12.53;107175806.08;n/a;2002;n/a;n/a;http://www.nasdaq.com/symbol/akp
ADS;Alliance Data Systems Corporation;245.89;11977959655.75;n/a;2001;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/ads
AFB;Alliance National Municipal Income Fund Inc;12.97;372717956.16;n/a;2002;n/a;n/a;http://www.nasdaq.com/symbol/afb
AYN;Alliance New York Municipal Income Fund Inc;12.0801;58422516.5061;n/a;2002;n/a;n/a;http://www.nasdaq.com/symbol/ayn
AOI;Alliance One International, Inc.;2.73;240641015.16;n/a;n/a;Consumer Services;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/aoi
AWF;Alliance World Dollar Government Fund II;14.54;1251496970.76;n/a;1993;n/a;n/a;http://www.nasdaq.com/symbol/awf
ACG;ALLIANCEBERNSTEIN INCOME FUND INC;7.54;1831554195.38;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/acg
AB;Allianceberstein Holding L.P.;22.12;2034309686.08;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/ab
LNT;Alliant Energy Corporation;51.15;5674768669.35;n/a;n/a;Public Utilities;Power Generation;http://www.nasdaq.com/symbol/lnt
ATK;Alliant Techsystems Inc.;130.41;4153089676.05;n/a;n/a;Capital Goods;Military/Government/Technical;http://www.nasdaq.com/symbol/atk
NCV;AllianzGI Convertible & Income Fund;9.88;758339627.24;n/a;2003;n/a;n/a;http://www.nasdaq.com/symbol/ncv
NCZ;AllianzGI Convertible & Income Fund II;9.34;600365112.8;n/a;2003;n/a;n/a;http://www.nasdaq.com/symbol/ncz
NIE;AllianzGI Equity & Convertible Income Fund;19.01;424002632.89;n/a;2007;n/a;n/a;http://www.nasdaq.com/symbol/nie
NFJ;AllianzGI NFJ Dividend, Interest & Premium Strategy Fund;17.88;1690094931;n/a;2005;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/nfj
AWH;Allied World Assurance Company Holdings, AG;104.23;3518976362.58;n/a;2006;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/awh
ALSN;Allison Transmission Holdings, Inc.;28.6;5235241726;n/a;2012;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/alsn
ALL;Allstate Corporation (The);51.77;23547504360.04;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/all
ALL^A;Allstate Corporation (The);22.484;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/all^a
ALL^B;Allstate Corporation (The);24.12;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/all^b
ALL^C;Allstate Corporation (The);25.63;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/all^c
ALL^D;Allstate Corporation (The);25.41;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/all^d
BSI;Alon Blue Square Israel Ltd.;4.06;267774973.62;n/a;n/a;Consumer Services;Department/Specialty Retail Stores;http://www.nasdaq.com/symbol/bsi
ALJ;Alon USA Energy, Inc.;15.41;1057752740.11;n/a;2005;Energy;Integrated oil Companies;http://www.nasdaq.com/symbol/alj
ALDW;Alon USA Partners, LP;14.66;916286166.22;n/a;2012;Energy;Integrated oil Companies;http://www.nasdaq.com/symbol/aldw
ANR;Alpha Natural Resources, inc.;5.84;1290382000.48;n/a;2005;Energy;Coal Mining;http://www.nasdaq.com/symbol/anr
AGD;Alpine Global Dynamic Dividend Fund;9.64;0;n/a;2006;n/a;n/a;http://www.nasdaq.com/symbol/agd
AWP;Alpine Global Premier Properties Fund;7.03;604274680.07;n/a;2007;n/a;n/a;http://www.nasdaq.com/symbol/awp
AOD;Alpine Total Dynamic Dividend Fund;8.17;0;n/a;2007;n/a;n/a;http://www.nasdaq.com/symbol/aod
RESI;Altisource Residential Corporation;30.67;1297831658.66;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/resi
MO;Altria Group;36.85;73700545748.5;n/a;n/a;Consumer Non-Durables;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/mo
AWC;Alumina Ltd;4.42;2696416783.32;n/a;1997;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/awc
ACH;Aluminum Corporation of China Limited;9.13;4939142971.95;n/a;2001;Basic Industries;Aluminum;http://www.nasdaq.com/symbol/ach
ABEV;Ambev S.A.;6.68;104626105675.6;n/a;2013;Consumer Non-Durables;Beverages (Production/Distribution);http://www.nasdaq.com/symbol/abev
AMBO;Ambow Education Holding Ltd.;0.9497;68606833.2404;n/a;2010;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/ambo
AMC;AMC Entertainment Holdings, Inc.;21.91;2075942220.38;n/a;2013;Consumer Services;Movies/Entertainment;http://www.nasdaq.com/symbol/amc
ACO;Amcol International Corporation;34.1;1106326350.8;n/a;n/a;Basic Industries;Mining & Quarrying of Nonmetallic Minerals (No Fuels);http://www.nasdaq.com/symbol/aco
AEE;Ameren Corporation;36.53;8863444531.63;n/a;n/a;Public Utilities;Power Generation;http://www.nasdaq.com/symbol/aee
AMRC;Ameresco, Inc.;10.12;463776496.04;n/a;2010;Basic Industries;Engineering & Construction;http://www.nasdaq.com/symbol/amrc
AMX;America Movil, S.A.B. de C.V.;21.28;81917360000;n/a;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/amx
AAT;American Assets Trust, Inc.;31.94;1291903530.5;n/a;2011;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/aat
AXL;American Axle & Manufacturing Holdings, Inc.;19;1435735456;n/a;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/axl
ACC;American Campus Communities Inc;34.52;3617102842.84;n/a;2004;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/acc
AEO;American Eagle Outfitters, Inc.;13.51;2604589914.29;n/a;n/a;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/aeo
AEP;American Electric Power Company, Inc.;47.51;23151166048.82;n/a;n/a;Public Utilities;Electric Utilities: Central;http://www.nasdaq.com/symbol/aep
AEL;American Equity Investment Life Holding Company;22.28;1538497921.32;n/a;2003;Finance;Life Insurance;http://www.nasdaq.com/symbol/ael
AXP;American Express Company;86.64;92814903844.8;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/axp
AFA;American Financial Group, Inc.;22.91;0;n/a;2012;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/afa
AFG;American Financial Group, Inc.;54.97;4912399327.12;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/afg
AFQ;American Financial Group, Inc.;25.95;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/afq
AFW;American Financial Group, Inc.;24.88;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/afw
AMH;American Homes 4 Rent;16.41;3043912134.54;n/a;2013;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/amh
AMH^A;American Homes 4 Rent;24.545;0;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/amh^a
AMH^B;American Homes 4 Rent;24.65;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/amh^b
MRF;American Income Fund, Inc.;7.54;71359691;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/mrf
AIG;American International Group, Inc.;48.46;71349906883.22;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/aig
AIG/WS;American International Group, Inc.;19.3;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/aig/ws
AMID;American Midstream Partners, LP;26.35;187608495.45;n/a;2011;Public Utilities;Natural Gas Distribution;http://www.nasdaq.com/symbol/amid
XAA;American Municipal Income Portfolio;13.87;79839423.29;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/xaa
ARL;American Realty Investors, Inc.;5.9;67999795.1;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/arl
ARPI;American Residential Properties, Inc.;18.49;594831324.66;n/a;2013;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/arpi
SLA;American Select Portfolio, Inc.;9.62;40705404.22;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/sla
AWR;American States Water Company;28.47;1102288620.03;n/a;n/a;Public Utilities;Water Supply;http://www.nasdaq.com/symbol/awr
ASP;American Strategic Income Portfolio;9.2894;39306526.1914;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/asp
BSP;American Strategic Income Portfolio II;8.03;16151285.04;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/bsp
CSP;American Strategic Income Portfolio III;6.75;107903751.75;n/a;1993;n/a;n/a;http://www.nasdaq.com/symbol/csp
AMT;American Tower Corporation (REIT);80.56;31792194130.32;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/amt
AVD;American Vanguard Corporation;23.41;670937201.62;n/a;n/a;Basic Industries;Agricultural Chemicals;http://www.nasdaq.com/symbol/avd
AWK;American Water Works;41.79;7450078692.63;n/a;2008;Public Utilities;Water Supply;http://www.nasdaq.com/symbol/awk
APU;AmeriGas Partners, L.P.;42.87;3979656010.17;n/a;n/a;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/apu
AMP;AMERIPRISE FINANCIAL SERVICES, INC.;106.54;20726363621.04;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/amp
AMP^A;AMERIPRISE FINANCIAL SERVICES, INC.;25.85;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/amp^a
ABC;AmerisourceBergen Corporation (Holding Co);67.72;15682444417.36;n/a;n/a;Health Care;Other Pharmaceuticals;http://www.nasdaq.com/symbol/abc
ANFI;Amira Nature Foods Ltd;18.78;538441380;n/a;2012;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/anfi
AHS;AMN Healthcare Services Inc;15.11;695192363.6;n/a;2001;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/ahs
AP;Ampco-Pittsburgh Corporation;17.76;184042368.96;n/a;n/a;Capital Goods;Fluid Controls;http://www.nasdaq.com/symbol/ap
APH;Amphenol Corporation;86.09;13626417488.48;n/a;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/aph
AMRE;AmREIT, Inc.;15.78;309730423.86;n/a;2012;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/amre
AXR;AMREP Corporation;7.23;52023132.42;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/axr
AME;AMTEK, Inc.;49.9;12213212374.5;n/a;n/a;Consumer Durables;Metal Fabrications;http://www.nasdaq.com/symbol/ame
AFSI^A;AmTrust Financial Services, Inc.;21.74;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/afsi^a
APC;Anadarko Petroleum Corporation;81.11;40819981341.18;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/apc
AU;AngloGold Ashanti Limited;14.17;5707984920.17;n/a;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/au
BUD;Anheuser-Busch Inbev SA;98.58;158319480000;n/a;n/a;Consumer Non-Durables;Beverages (Production/Distribution);http://www.nasdaq.com/symbol/bud
AXE;Anixter International Inc.;89.87;2924448346.38;n/a;n/a;Consumer Non-Durables;Telecommunications Equipment;http://www.nasdaq.com/symbol/axe
ANN;ANN INC.;32.35;1485540209.2;n/a;n/a;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/ann
NLY;Annaly Capital Management Inc;10.43;9881421571.42;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/nly
NLY^A;Annaly Capital Management Inc;25.012;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/nly^a
NLY^C;Annaly Capital Management Inc;22.987;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/nly^c
NLY^D;Annaly Capital Management Inc;22.8101;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/nly^d
BNNY;"Annie&#39;s, Inc.";39.25;663796588.75;n/a;2012;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/bnny
AR;Antero Resources Corporation;58.96;15450447894.64;n/a;2013;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/ar
ANH;Anworth Mortgage Asset  Corporation;4.54;639895253.14;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/anh
ANH^A;Anworth Mortgage Asset  Corporation;24.9;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/anh^a
ANH^B;Anworth Mortgage Asset  Corporation;20.5988;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/anh^b
AOL;AOL Inc.;48.8;3829435942.4;n/a;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/aol
AON;Aon plc;80.08;24107926562.72;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/aon
APA;Apache Corporation;81.99;32733376775.91;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/apa
AIV;Apartment Investment and Management Company;27.08;3951417168.12;n/a;1994;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/aiv
AIV^Z;Apartment Investment and Management Company;25.2;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/aiv^z
ARI;Apollo Commercial Real Estate Finance;16.55;610421378.85;n/a;2009;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/ari
ARI^A;Apollo Commercial Real Estate Finance;25.05;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ari^a
APO;Apollo Global Management, LLC;32.24;4633117323.12;n/a;2011;Finance;Investment Managers;http://www.nasdaq.com/symbol/apo
AIB;Apollo Investment Corporation;22.82;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/aib
AIY;Apollo Investment Corporation;23.12;0;n/a;2013;n/a;n/a;http://www.nasdaq.com/symbol/aiy
AMTG;Apollo Residential Mortgage, Inc.;15.76;504934167.2;n/a;2011;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/amtg
AMTG^A;Apollo Residential Mortgage, Inc.;22.418;0;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/amtg^a
AFT;Apollo Senior Floating Rate Fund Inc.;18.2;282901364.2;n/a;2011;n/a;n/a;http://www.nasdaq.com/symbol/aft
AIF;Apollo Tactical Income Fund Inc.;17.82;0;n/a;2013;n/a;n/a;http://www.nasdaq.com/symbol/aif
AIT;Applied Industrial Technologies, Inc.;46.72;1969942726.4;n/a;n/a;Consumer Durables;Industrial Specialties;http://www.nasdaq.com/symbol/ait
ATR;AptarGroup, Inc.;63.67;4192876109.15;n/a;n/a;Consumer Non-Durables;Plastic Products;http://www.nasdaq.com/symbol/atr
